Model,Exp,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84
EC-Earth3,ssp585,8.254612175775508,-4.893279311609029,-1.5237964092564271,-0.7905924041919278,-1.2984544080483984,-1.950486258645227,-0.0005066613500039338,0.5738268730051098,1.5117466726049562,0.9164425579918222,0.11436811448715542,-1.8430905406658553,1.786247050222479,-1.2281734249036744,-0.5695169655597605,0.9905834556683759,-0.7552380660436911,-0.708421798661175,-0.9078339522355307,-1.0771621578572432,0.3916248983541812,0.08935674559118349,-0.6141231907945114,-0.18267723396709337,0.21467292245875946,-0.3394883312635816,0.0855215158923432,0.13673539549459165,-0.26858212284853134,-0.314556307166019,-0.5275627946053649,-0.4127179202496815,0.6115943706687663,0.050395350133671184,0.31315685845643787,-0.5360186701622641,0.05895617850934467,-0.07430849340267483,0.2999675110522009,-0.17053451610502168,-0.6305276998386308,-0.657011939510944,-0.09440720140507633,0.2594710572371273,0.11126609965866589,0.2509738095762928,0.18191665004628557,-0.14614727104922562,0.14319230291554744,0.09517701200512158,0.375371540413795,0.028215905152207333,0.041788951212265626,0.013934645382353523,0.0369822144974388,-0.28774712596417024,0.1866922875082117,0.07776295175295589,-0.2885233713279598,0.1618980426599541,0.03111620144827343,-0.042667691036732285,0.030715216378072063,-0.13765806179313844,0.012188168190519722,-0.17005284556644146,0.10693921849703489,0.03739558532098882,-0.017141566340536863,-0.01754386540195873,-0.001764793737372581,-0.003248180972791365,-0.02644864296106122,0.002022661230600043,0.024508709719658194,-0.028277535716742214,0.0014343042355053927,0.013414363510153912,-0.009095162616373895,0.002036494671437763,-0.016678930780792155,-0.018891894181351086,0.011214206014886907,0.005965390830197753
GFDL-CM4,ssp245,-1.6722048110791616,0.7659350463094081,-0.6123087201570271,0.8941354699655206,1.409475266147752,-0.5819274816746334,-2.225986448457996,-0.17389497432505416,0.14984861789899537,-1.0807171150053598,0.5950739028666316,2.3445225286247124,-1.0638280689579647,-0.8669288343643718,-1.0930982852368851,-0.3578964460284757,-2.1970629324150206,0.037121858839148786,-0.22323732464357396,0.20903530077622975,-0.2766748242526781,-0.9728812544627736,-0.3875090619395267,-0.026379434041802142,0.5435949780890609,-0.9193515183257582,-0.17733507081502395,-0.5067528547381401,-0.6054568272693458,-0.6580986555000399,0.3445145762346903,0.2581751215916965,-0.12605309439520312,0.5010022704857869,-0.13211660692294613,0.2302829260605764,-0.2353775821422088,-0.29284380416432115,-0.23744551615836074,-0.153887743747803,-0.3839374121767707,-0.18856795875261742,-0.03563071480612919,-0.49556778944224555,-0.21957009388078005,-0.1460201500655429,-0.3656028338413096,0.2073100999455044,-0.15114968654063402,-0.11158137053640803,0.06054763932614774,0.06938207076341617,0.1799140212918975,0.12128914544647688,-0.19689251011336587,0.250861600114014,-0.06924708810110802,0.11196663057004606,-0.1103813884446051,0.09402721044450493,0.06776651248350289,0.08079693901089927,0.07986004326527228,-0.04752972617737364,0.030938084037853215,-0.05868593302599153,0.17709260106409425,0.034790363397253964,-0.025726930263306098,0.042274585588617596,-0.03378053982667497,0.04309561891806963,-0.019682197755200682,0.03018260910190925,-0.015038624917165209,-0.014353843289621101,0.005522244692758958,-0.008335586038241772,-0.03445030791937753,0.002580881567968832,-0.013527535851641225,0.035976465194067796,-0.00012164619716915022,0.007952289238308152
GFDL-CM4,ssp585,5.860867544864157,1.3896450057641225,-0.45023423454303374,3.5333849198010148,-1.5906808816971783,-0.058778764477846905,-2.673938627203605,0.6278949033259628,1.7778769725317056,-1.5952830556227813,1.2792730826217917,2.639696186772723,0.5259683546019128,-1.0075959957821028,-1.2418739110079327,1.7403145546562473,-2.488433266338799,-1.1573197292954875,1.3207822090104875,1.1029473232197196,0.6217260160597146,-0.8412618185279461,-0.109340015843407,0.3053780067070388,-0.1015887778607771,-0.09420115638558194,0.11301747061083263,-0.4583766837750777,-0.3315635651831362,-0.08047775805364255,-0.7183646644426108,0.4623078602735392,-0.11311014683047985,0.31256622190599986,0.13423391810091054,0.2036107969646915,0.10224034446564648,-0.1979248364125263,0.2109375829389859,-0.17918236717403183,-0.28876460143141564,0.4100496333257216,0.17981427041503303,-0.13544158274786744,0.09106445735945376,0.07173647499755485,-0.07250781243981401,-0.08069487189540726,-0.18263281071897333,-0.3384683106028522,-0.12516811460720564,-0.0032189330423237797,-0.06523257699620276,0.029388137798068523,-0.0539528048454578,0.18038177647922748,0.106253621667118,-0.08067822792754638,0.06041154185375882,-0.2922606195121289,-0.10109658156059134,-0.032069421446607904,-0.03960494701928771,0.08570614677866174,0.053920886023897975,-0.10421942558695749,-0.08427654591239296,-0.009879215281867047,-0.0020054495491346244,0.014564022556203567,0.008627102079800244,0.009119708890726393,0.02786468614375908,0.035925826655718834,0.03757999960852642,-0.015953916022444583,-0.023399634255203864,-0.006816331713160619,0.01467019436736919,-0.011977183556867459,0.0011347079639300894,-0.025999535094255923,-0.00606609614962748,0.0004288895944974429
GFDL-ESM4,ssp119,-7.426216660272786,3.867205605516712,-2.818174300819057,-0.4199376490835727,0.07549862405733752,-0.916368676185316,-0.1286048777958769,-0.192367634551722,-1.7321965264018007,1.3027570136725821,1.1938414598620368,-0.6157594512687062,0.9862040642024464,-1.1268990312058742,1.55346904852737,-0.6520297140347575,0.11266793221544424,0.3510553793304369,1.4061657117590738,0.4237846075418262,-0.6735691275233862,-0.7257655934638023,0.03330875224344047,0.6881611548287374,0.4301004120300785,-0.08101888875789266,0.32318066604496115,0.18623400108853466,-0.5262890747778609,-0.019257883626915478,-0.46849884085071175,-0.605151751975615,-0.5352378251257475,0.08474910686878544,0.20090669519484006,-0.3719421799267902,-0.43037546439699415,-0.07663797946638573,0.5985751002046138,0.529382144668065,0.2851475460554,-0.19188841897278702,-0.43612122978474693,0.2657542351153998,-0.21538032778295543,0.38407800916571544,0.24559341656732095,0.24142005167384256,-0.09115142045909584,0.1905269092718436,-0.32748633384601217,-0.24074010818147273,0.09884278354274585,-0.055479653913959724,-0.14747973588895155,0.12790207840119844,0.12399155134434606,-0.0017294592719751458,-0.11385952196417201,-0.0421738353245697,-0.04630583631344532,0.052059064441704016,-0.28322383756510244,0.01826794627982546,-0.0071895314683275355,-0.05449445979579988,0.005678895772204105,-0.06038784787181568,-0.04897307184695947,-0.04589632636653802,-0.009749135028856666,0.05170932862306979,0.03697651311956845,-0.059145128951172354,0.05279147900631556,0.009671766931459668,0.00149431114715087,-0.025079941006470746,-0.040354615229505876,-0.00020670466599401194,-0.011989817532179089,0.009995257605721761,0.013547664243145659,-0.0010194457631992004
GFDL-ESM4,ssp126,-5.902703758392153,3.745152141046138,-3.036330712877003,0.5050277631132108,0.1052386873202655,0.8160993943630338,-1.857227417712287,-1.2168488365517292,-0.7014219622199586,2.3810243918216543,0.7729556325558645,0.5429184602695111,0.4370438455311319,-1.7789684600342204,0.9547045174946823,1.535883721696952,-0.35533551909791994,0.8196093011532997,0.34849415634656117,-1.0966641098691596,0.5355856310647449,-0.5661623243930888,-0.2660446550679397,-0.500702801032075,-0.2852517799732844,-0.11120832578314668,0.1424606760335863,0.04923532846613762,-0.0258857364136247,0.3796675874501094,0.5160112645059005,-0.1736772993484217,-0.11802931547121734,0.19254836195460914,-0.11366713274457318,-0.024680630966878225,0.1779217948869296,-0.49029396362819333,-0.035347234867726736,0.20349632221789252,0.46053797810717206,0.6438503894429582,-0.2972543812609106,-0.049868696167900274,0.1610919136091734,-0.09724259663227887,0.29759697742458185,0.020168981221695848,-0.10081511834115205,0.06768147171364262,-0.0574607370071948,-0.2562324446084325,0.15071674147353775,-0.20232691750253506,0.08227245111202074,-0.13906799281054538,-0.2720837846064137,0.024955048674322466,-0.2428496495786358,-0.08074948325617923,2.0393015958451062e-05,0.14267909283543945,0.29551225427744304,-0.0455480125993504,-0.005103259696166927,-0.029689758573518764,0.020523679495674664,-0.04657510729262159,0.060964283169467864,-0.03791611108046958,-0.007718651973261491,-0.04055068333730743,-0.06623073980990414,0.008331859244923093,-0.004381051555731992,-0.01277898804554979,0.02469145352234705,0.0053562556372267625,0.016272544567723625,0.000394574154627682,-0.021433329180604144,0.0005739085494447301,-0.01606396569185704,0.01108390289948249
GFDL-ESM4,ssp245,-3.1329251241943847,2.732924599671521,-4.761541741971861,0.030354095126690125,0.2153822451977425,0.1645313100402771,-2.323402747503536,0.6808452389416898,2.427791446872978,1.9194494882335327,-0.3499512929760622,-0.1490652929518875,-0.6849777314966825,-1.1793551138466876,1.0606369869022394,-0.07151329594721768,-0.41461701577997545,0.5722096473045816,0.46064425498046013,-0.1271921123233394,-0.07619350006383914,-0.5008341107998967,-0.39159850300396454,-0.06040042602219902,0.09767630853563951,0.017414263039744277,0.24441804986626733,0.320459597469324,-0.03372003906846052,-0.028766697447664198,0.08644598102305238,0.3445619866605016,0.2169309354207644,0.0021744556994961832,-0.11518426836491563,0.02723547424993002,0.009881757607318893,-0.03168131917197147,0.0821267186750625,0.32688539110335385,0.5354136221193511,-0.32459212812245847,0.05959042934118417,0.04805768463598688,-0.3957704042501236,0.15797870704525144,0.11169706733577714,-0.01358102381818467,-0.5219383081349349,-0.03151355618123693,-0.14561268652556592,-0.09013486669678036,-0.09227467253409896,0.21826113485054457,0.2227539977500516,-0.16398977277773133,0.03378006560402571,0.2534516787722053,0.05656631230958752,-0.06736979805016426,0.014124967046012382,-0.09984774144262278,-0.0692495967474351,-0.10665187256922518,0.03598283778482571,0.06499326844050711,0.01543847393653077,0.17563099866980847,-0.028880116208171693,0.1197768218854584,0.05528969750164828,-0.018846107568282002,0.01635310590230468,0.03239533525365286,-0.015913815326329205,0.003838081082701281,-0.017120327555105196,0.015029108186649858,-0.012690511200933277,0.03296058323402196,0.0445339934362276,-0.039701586295559886,0.004446359825437611,0.003058107290879099
GFDL-ESM4,ssp370,1.8419253841994747,2.7055905371870996,-3.212897992290928,-0.06531596537326191,-3.477293221553884,-0.01372850541517871,-2.6801447571792294,-0.08212462516095227,0.9027690592536443,1.7381753150762025,-1.759904721772011,-0.12496981427440827,1.6776512418946656,-0.5191263986186877,0.6089200897173207,0.8811594704680394,0.21423683319003328,0.21735770689076683,0.27243774371343377,0.41614740726703825,0.20754428948924955,-0.5043367759368974,-1.3079943612195721,0.2638367989037827,-0.3846099531400338,-0.44229915612781273,0.8559746995987255,0.5961613437153859,0.0424797365834138,0.1112836768683451,0.42540344776762345,0.21191544963095185,0.6039804188617711,0.4499060876117986,0.6872616957011516,0.07952453289555188,-0.29129639373244415,0.3878367009242553,-0.06599176876700236,-0.304579263290996,-0.27188572406500366,0.11421118278836954,0.0502483687221721,-0.19499760381667602,-0.38334289818138706,0.13967414767475478,-0.2794964794024006,-0.20709254925333334,0.31799187420867553,0.11125267716163396,0.0794378339456285,-0.1616817671360272,0.08410427458313349,-0.20969785935735258,-0.18465124836997135,-0.24969826040849,-0.16518031842429282,-0.04600078181171741,0.05784420969810562,-0.01590275188269703,0.023283926850438095,-0.019774623949695147,0.051299720568367464,0.05755744086898067,0.03082126791501364,0.06833041817847992,-0.08059549672484705,-0.025640853488422988,0.024394603592887167,-0.10430993972866384,0.04430579786872436,0.013203925926060296,0.05216080451391238,-0.03518654142844305,-0.009361607814468235,0.013815921434693809,-0.04121462850440483,-0.007802597794234,0.024608774299430057,-0.018784802654060188,0.002698964250520085,0.009839854430626944,0.00539783420201844,0.0006154952284608432
GFDL-ESM4,ssp585,3.7380237093425417,2.801260717975035,-3.514368528052331,0.622336248101919,-2.5483119797799243,0.2489547401535428,-3.4548805005455314,1.2611982815333294,1.9786902724894206,1.6232812513538342,-0.056993226720896954,0.7143248299731197,-0.7056739405387578,0.22871192738074447,0.47086444758340135,0.03904051150774554,0.6830921860282224,-1.0187479889352744,0.4166827926989273,0.9444565146479726,-0.2415020912784794,-0.43845678495922585,0.07122690064928539,0.2163244940629763,0.3813724978954812,0.32449443615847756,1.4383022682469957,1.174678636970844,0.08232771739035703,0.527869942402806,0.3440833856372259,0.3411048016356906,-0.1742894983253432,0.06114400232194026,-0.3702140382014717,-0.22787819258229366,-0.3348703753444671,0.40112569146340965,-0.32276068225240484,-0.3711129146500047,0.197051434417878,-0.20832721260843035,0.28381477639315816,-0.06486470696254265,0.20849084416773048,-0.13801830912596996,0.20774368241266966,0.21401870434865175,0.3619577235974008,0.08905980103793695,0.1335058418195049,0.35706778959975144,-0.13056023739981767,0.07779175733755103,0.023165069179808213,0.21937265979367893,0.08075781080458225,-0.05191102827614907,-0.03268510582598379,0.1647301345192984,0.2654984865184615,-0.10505771665108694,-0.02331134779679498,0.1810659824297397,-0.011962952712568644,0.006591077341683573,0.032305376761172226,-0.07415057991179612,-0.019562668387309374,0.03921328727028699,-0.007573873748356216,-0.0643223338297178,-0.010710395152851214,0.001486973149255234,-0.012749906544533028,-0.022382911606060596,0.0798471859997847,-0.01055476253678771,0.009223605989891253,0.0005235206252199779,-0.010711850163473867,0.0024845393875019663,0.0057483022367261554,-0.00858644113272313
HadGEM3-GC31-LL,ssp126,-1.5710331581130175,2.4362607306649933,0.5385513033270234,0.6460843885758213,1.8961344108486242,-0.6741901808159275,1.26892922127984,-0.4830065354165438,-0.7168130331241895,-0.5726040305504301,1.8864859207792615,0.49849317483211136,-0.5745632258130309,-0.6667677673784965,0.10593320865112632,1.2870219476843416,0.004075746608741762,-0.37990262363154864,0.8551633778236325,-0.15985309764928632,-0.3186541734159714,0.6332362694965641,-0.9227464368227388,-1.0567753709111882,0.32265774176916784,-0.01293263873264804,0.04934054819442766,-0.22697109855745226,0.34526735829150457,-0.7795428703257962,-0.349841820702757,-0.45568008493188994,0.6141282113303569,-0.6869457177548007,-0.20846566352454113,-0.04672506994768915,-0.21289475951318293,-0.19518300577510087,-0.3190110012002063,-0.0659323176016909,0.32155400748984925,-0.10910033303950839,0.26214282788571686,0.05771846216452242,0.06287080173309756,-0.0886457353631625,-0.13282326451108656,0.14449014098731502,0.18678710421795305,0.33721120288064244,0.004425508419350556,0.22364980687353866,0.062140383008312726,-0.32571310818223087,-0.28611476816555853,-0.05022539217559598,0.16908987754125465,0.026646422331376388,0.17403857991427993,-0.15762371820134044,0.0690434041292637,0.03564773830299279,-0.029332554953978074,0.13739556222655092,0.057726803236436586,-0.0493409742556278,0.03214818005476108,-0.008686953873758393,-0.10664395393561955,-0.04261788917249133,0.016577893092425074,-0.046620861478109385,-0.025205412038714438,0.030812823722127566,0.007375204597697829,0.058187179067097715,0.048666268202476604,0.01713042715416566,-0.042297923372289783,0.013216377674519062,0.007735043432003563,-0.027414073717245288,-0.02232315012285034,-0.0027610874294024803
HadGEM3-GC31-LL,ssp245,1.8124243384190988,1.2325689856896664,3.4529639802204013,-1.6452457695073341,1.1916745345075963,-0.1650050235392885,0.08481343601108592,-0.4011848956439403,0.07529040115850148,0.4999158543758673,1.3939523126034281,-0.7056783966989452,-0.9827509074309394,-0.63120352788733,-1.2326552974086067,0.007718713680316342,-0.13768302755110887,0.6486875004697812,1.347171291338736,0.3163762906092408,-0.08458099324823869,0.4287860395888615,-0.2733273252041747,-0.9092551213245303,0.2547012709059901,0.4032903543126144,0.04642717099384286,0.5785754973078273,-0.6672916433683198,-0.6260854050709602,1.1962663576785069,-0.3209927481811056,0.15253190581602963,0.02306939673866875,-0.19453824431562408,0.03400315334915063,0.0294466735303255,-0.7774572930571512,-0.2304911784140676,0.0667605945943418,-0.3239182278513685,-0.23942049197527093,0.4161081122970615,0.174776586456326,-0.23394134036001835,0.23480191468647174,0.07908099340710104,0.34334155886984297,0.11537761329142779,-0.13094217297909994,-0.021858766956848814,0.14507014201668764,0.14657757822408968,-0.18296137848345484,0.14405199681698794,-0.17617007926736267,-0.014043441172295461,-0.07171435001398586,0.05596231993472683,0.05369329805406767,-0.26733781570544285,0.008641828639018544,0.09487928702792334,0.05940845481356543,0.011492359283705397,-0.022141415375918246,-0.08454740680521047,-0.009795658766562071,0.00411947744136978,0.04081309941260554,-0.04097416872164265,0.0438560496126129,0.10677604451222715,-0.052483836803261935,-0.013940489863103752,0.012982201215227501,0.042757408966813897,0.010128095997611275,0.014261975491873816,-0.04745735710826561,-0.011014831212754829,-0.017148246296175753,0.017858084095531367,0.0013239253036545428
HadGEM3-GC31-LL,ssp585,11.877305494927835,2.2690610231714263,3.53412374125054,-1.7567308330020783,-0.605114106014417,-0.778122163238102,1.1514588218961876,0.25791876850001316,0.4265914612765716,0.5572676895504037,2.16142683656556,-1.1580053423482282,-0.49316756787655314,-0.1546545305511653,-0.3201886533902133,-0.08203910607680084,0.23865565571590944,0.940970492493157,1.9979423134121728,0.2353798759299963,-1.2683550182067396,-0.5847100825201905,-0.21118232303059695,-2.025848920822947,-0.0700133836540351,0.2729017899388456,0.26530150063100905,0.008800934313227128,0.5673660680749172,0.01190915231484449,-0.0083072905717982,0.5178834751680279,-0.19969576457005664,0.10113606695575302,0.32095968475587183,-0.7027418095551239,-0.29485648777401013,0.10731898570963741,0.18352753885372514,0.001975476926617372,-0.42745498104624013,0.397090382361126,-0.0874803695100231,0.07535405049419736,-0.10793567730695457,-0.32942484250219095,-0.22825701837408835,-0.27588563348526074,0.03346189220725876,-0.11452460304686594,0.03830641403783101,-0.08010159441983003,0.2115936527696113,-0.038938461365867115,0.4240889786698403,-0.13151001005290625,0.05395542746326999,0.09084634748335584,0.056824932052270426,0.12347779907765945,0.10252711636418939,0.0677319462699314,-0.05120840187156718,0.03963841557898863,0.06625003258892324,-0.027994868993022948,-0.019799640149760604,-0.027601620824566738,-0.05897986506472685,0.06297264536640212,-0.04006616913331718,0.022345620576818482,-0.07319088974610825,0.009801859492605465,-0.009053915753799824,-0.05373652403945103,-0.031234793558149326,0.03390919403195304,-0.0043514228074800635,0.032139507727743905,0.0185242049894809,0.022563157430264904,-0.007066460296773902,-0.007596456185531347
HadGEM3-GC31-MM,ssp585,10.205292321143967,-1.190807894437707,4.848389539135056,-0.04342090533736211,-1.06384201814083,-1.4082342868403748,0.8957629014506984,0.39303575034912497,1.2365572337389104,-1.1129388734600933,1.1405743587699235,-0.605092353593195,-1.2627687673173449,2.4604953610831624,1.1466106270686405,-0.20219734081649607,-1.0231506205384056,0.20518968545124008,-0.11403585348143604,-1.2534405130854116,-0.04848439097476325,1.0590047288097633,-0.3683384778133827,0.6039395929968102,-0.5509864457137549,-1.0613865048508817,2.053187165163165,0.01997929584384273,-0.055209824553191844,-0.23945759368380573,0.19618290419864554,0.24498069925110355,-0.4967063668155217,0.20220726016045393,0.3521470661237258,-0.18816305600735134,0.09499114042036118,0.48395004047460755,0.159981300842108,0.3332856850584851,0.17463456371694758,-0.0943441907572022,-0.09881550877005721,-0.08544141701594558,0.2714512969982567,0.15391125684069146,-0.36699960979532525,-0.02153622166394895,-0.3660373286139765,0.24202268759260087,-0.38979890377602383,0.23977600305463598,-0.07431930674057889,-0.09318520515689507,-0.03397608321318312,-0.023696384135697447,-0.05243966480633701,0.19833040281026237,-0.1300551216279029,-0.2074275470867862,0.11019024311007714,0.0212302638186618,0.12139965884695604,0.009675844033109414,0.023332354333165384,-0.010741045890783325,-0.04766911728371878,0.10759163025830908,-0.04531582891277911,-0.026924218661299477,-0.020654776864043635,-0.004964103644993969,0.001934724664438747,-0.045838357185044615,-0.01968883367684592,0.049645158178392795,0.01049264901140696,-0.004780656204082187,0.005194855446521004,-0.023806834397399237,-0.0002514105580823453,0.008152929068005762,0.010130227676039086,0.002617706858504305
IITM-ESM,ssp126,-10.938351512025402,-0.5331272675369312,0.8658621507722627,-0.3963022624686496,-0.05497225018320308,-0.9490238781836199,-0.8772740802417879,0.8014157755920825,0.4390851086129141,0.29160473466561654,0.04402915396941185,0.6665386892933852,1.7346729137213102,0.5134984441150894,0.15290455393442,-2.2507887593860616,-0.636031472244577,-0.015316568493462843,-0.7042946097869118,0.237028055933855,0.3829375626607216,0.3802856991527426,-0.6438128320163155,-0.387972349835695,0.6754401826638113,0.031739899058503544,0.19570276838754688,0.10223814127859009,0.22969768048048148,0.7519601095901088,-0.3299612863955538,-0.4426818201470372,-0.2507785402940008,0.3182919916764395,-0.8880964175516284,-0.5924215388454313,-0.024432048639544336,0.02376115096243248,0.06007337737749932,-0.46473033059910707,-0.4111625679069582,-0.341187095715512,-0.4932470871950028,0.12597829160577073,0.089012301462988,0.331385801548289,-0.15487152507812563,0.20602643447494498,0.07575098796561537,0.09392321928632297,0.1319176853894014,0.0567528388196636,0.035249932851070545,0.07620209572233716,0.04189928429900301,-0.014802788165789808,-0.29253806895023654,-0.09669372645153226,0.24492487443516375,-0.12055727112963045,-0.06293960951335037,-0.031948786105535525,0.1953792863898164,-0.0857098833916423,0.11707053711129571,0.05767869828963936,-0.08079258052041487,-0.05098936349157959,-0.09152634604705338,0.052168751247458366,-0.07587103351990898,0.08522677350314244,-0.0177000991228027,0.034716536838397635,-0.025666523724562584,0.031903397368009435,-0.011376847577625636,-0.01210328199470358,0.0011599898902095948,0.023763506803721215,-0.025904749260532805,-0.024874212361150675,-0.010101910536825626,-0.004107874685160831
INM-CM4-8,ssp126,-8.090257287636113,-0.2948061235352568,-0.8813017969387001,-1.4990176020835733,0.9286412293501428,0.6095492747650524,1.7079074450764853,0.6938530496647055,1.1716450634231739,0.9218307324434255,0.8809280253338931,-0.3337521950875471,1.2785355323791343,-0.06716963806608194,1.0079421442902483,0.5442204069944898,-0.3661443338099117,-0.17531995329912897,0.9062429135592595,0.1673313121194004,0.8238993964671144,0.030192944591096973,-0.6962013266527071,-0.0911034490858494,0.47240088253350243,-0.1141909759765359,-0.15525743600375733,-0.22809029465280167,0.2668950287479665,-0.2146752187199599,0.38698161820132726,0.5772767806105107,0.1738305778580642,-0.2716918454841261,-0.1262514468133511,-0.24761325604951687,0.07613642361857664,0.6027874677825652,-0.24873989737968202,-0.17156275515482847,0.015876195632745064,-0.2616944276954003,-0.0875220264052645,-0.009496147485372237,0.3658210679409659,0.04747650188588316,-0.05997599179975374,-0.011269563201780793,-0.0767806732995233,0.06371006065551112,0.12906213457049098,0.15026539965119928,-0.03415853725299731,0.1446871406320976,0.06108009142122712,0.14533111648721883,-0.051546511670949986,0.32952264867401637,0.033626759478632674,0.19341327706284223,-0.31596686963638027,0.14608743371398433,-0.04377512966183722,0.08499105182812544,0.0005211177929634153,-0.10148104447958943,0.02726117028599884,0.027583630763247973,0.12407847745639221,0.0454711062228623,0.011955853752143013,-0.10373328925907582,0.07682462774177308,-0.02747019752665057,0.031123851778062445,0.02215438545369695,-0.02329615502910626,-0.03142814168778809,-0.003920282023281437,-0.014936013294691462,-0.014771885623715472,0.01555622162424407,-0.017519141284162168,-0.011179332966784741
INM-CM4-8,ssp245,-5.772182457414153,-0.49149688251732976,0.6456975521511499,-2.9777497692121533,0.38977821984885785,2.1782086000172955,0.9665768046896231,-0.5852487520308195,1.122335924397459,0.3155089321005281,-0.5677758735098714,-1.0030163230383953,-0.3043472053680157,1.0146397920832402,-0.9910725258657875,0.22132806643207575,0.39654463892758585,0.2145486291155804,0.30655832464643634,-0.014141722027639926,0.343314639761867,0.1015214043786697,0.06197753249353734,-0.1816957651112664,-0.4057593102931311,-0.18529070311303372,0.2844181168877152,-0.8184694389273554,-0.6642981263337167,0.18338521603408722,0.826632939524091,-0.06544174535660924,0.30023968412438434,0.10312053203634815,-0.2195180732426989,-0.15585094165396388,-0.4140142693225046,0.2750334533553565,0.02519991103198811,0.1634613785130509,0.05387166197011316,-0.4941455204816963,-0.41328065119930735,-0.1465865003424633,-0.13189221402488135,0.3665069255366804,0.19433447649514657,0.09155531749308976,-0.13188688344606556,-0.42140042188291366,0.12421658038553184,-0.04746893369900357,0.06324628041901133,-0.12804011705973203,-0.018537115452057308,0.30129954290607114,-0.056902991878572985,-0.09886373820265691,0.030270008545577588,-0.15578819865333451,0.031868212135630805,-0.18899135256741167,0.13914789605148561,-0.028145804857418917,0.1278584134124952,0.034292853520356485,0.03031786709074647,-0.018976234412811044,-0.006864570241237466,-0.07924441685195194,0.027957474611585882,-0.04307413995077416,-0.02035142322775896,0.044600953450933664,0.08896604395294112,-0.011794904045778824,-0.017955219889829878,0.06111255065809116,0.009277319003571238,0.0014959624456483585,0.03269609125545257,0.0034753817992368512,0.002810136222779153,-0.021540709607400406
INM-CM4-8,ssp370,-1.869899092677205,-1.6885294199413332,-0.20296554213125445,-1.7420004497345036,0.006722571067520987,1.931899821554505,2.512527721186272,1.1083937894619682,1.159597928117214,0.5561182549203756,0.17042213669763942,-0.4196023386230378,0.7538635080483251,0.9836064034031938,-0.01871251581818457,0.8400423995083833,-0.8276898816046351,-0.2984854868705406,0.6292526823691453,-0.002670003546412816,1.102783944581722,-0.20539049282936822,-0.10252123208887569,-0.6630712091688955,-0.6685586275900585,0.07425044599845476,-0.5360896348127963,0.02541344332653266,-0.17698362213814903,0.35212740789668934,0.9108207341775372,-0.06909157826677562,0.27537762025933754,-0.3844147518198444,-0.5372453441098767,0.43570213225790166,-0.3224718777713842,0.2906109843721578,-0.27305424416693697,0.107767460499541,0.060954847218557505,0.16410573799901398,0.00913147823669192,-0.36559628076561734,-0.028862106363373892,0.16727374142229226,-0.27191358323291387,-0.3626790771043911,0.36933219731845746,0.13017815885520279,-0.30977170980129554,-0.19537035446691978,0.02003388574934216,0.14074985069718096,-0.17236125122967072,-0.050669493683733094,0.07771834036141381,-0.243439271594365,-0.07091837348194606,0.045156026101786574,0.10806005984034484,-0.1257460629928468,-0.035245892779544354,-0.04402488590917003,-0.049317058345750495,-0.008723805447402637,0.024210754678174566,0.08317848987125143,-0.0031119356122905383,0.0129333688490907,-0.06098214386481534,0.10744473661240335,0.04315957582939827,0.040472965724712845,0.005817684816611605,0.0022981204439169933,0.022273365097070463,-0.007966973501309052,-0.02149397472455569,0.005314255887693549,0.0027325897135232584,-0.017871012850140887,0.009934848306530386,-0.0011246365181358537
